0.24825949,0.96153846,0.66938061,0.8562753 ,0.49112632,0.86842105&0.000001071046
0.66938061,0.8562753 ,0.49112632,0.86842105,0.23862557,0.86842105&0.0000010972275
0.49112632,0.86842105,0.23862557,0.86842105,0.15527673,0.93724696&0.8299811
0.23862557,0.86842105,0.15527673,0.93724696,0.13088847,0.93117409&0.84928703
0.15527673,0.93724696,0.13088847,0.93117409,0.59661677,0.951417  &0.81207645
0.13088847,0.93117409,0.59661677,0.951417  ,0.46858725,0.99595142&0.7176026
0.59661677,0.951417  ,0.46858725,0.99595142,0.08608792,0.8562753 &0.000000049476792
0.46858725,0.99595142,0.08608792,0.8562753 ,0.03154446,0.94736842&0.82561976
0.08608792,0.8562753 ,0.03154446,0.94736842,0.54085425,0.99392713&0.7127129
0.03154446,0.94736842,0.54085425,0.99392713,0.03154556,0.94331984&0.83796424
0.54085425,0.99392713,0.03154556,0.94331984,0.08201763,0.88663968&0.00012953
0.03154556,0.94331984,0.08201763,0.88663968,0.03154524,0.92712551&0.79969674
0.08201763,0.88663968,0.03154524,0.92712551,0.59338181,0.97165992&0.759018
0.03154524,0.92712551,0.59338181,0.97165992,0.10812511,0.93927126&0.8430188
0.59338181,0.97165992,0.10812511,0.93927126,0.25610164,0.951417  &0.8200691
0.10812511,0.93927126,0.25610164,0.951417  ,0.4651362 ,0.91093117&0.06851264
0.25610164,0.951417  ,0.4651362 ,0.91093117,0.48217851,0.94129555&0.83733165
0.4651362 ,0.91093117,0.48217851,0.94129555,0.7958723 ,0.97975709&0.74645436
0.48217851,0.94129555,0.7958723 ,0.97975709,0.21053769,0.96153846&0.7939383
0.7958723 ,0.97975709,0.21053769,0.96153846,0.36135077,0.88461538&0.00007750204
0.21053769,0.96153846,0.36135077,0.88461538,0.08166717,0.94129555&0.8367819
0.36135077,0.88461538,0.08166717,0.94129555,0.459947  ,0.91700405&0.2639534
0.08166717,0.94129555,0.459947  ,0.91700405,0.48783773,1.        &0.7126728
0.459947  ,0.91700405,0.48783773,1.        ,0.88093248,0.86234818&0.00003071947
0.48783773,1.        ,0.88093248,0.86234818,0.38190092,0.92510121&0.72213435
0.88093248,0.86234818,0.38190092,0.92510121,0.85735556,0.85425101&0.00000006340671
0.38190092,0.92510121,0.85735556,0.85425101,0.03104778,0.94129555&0.8286506
0.85735556,0.85425101,0.03104778,0.94129555,0.03275295,0.93724696&0.83427763
0.03104778,0.94129555,0.03275295,0.93724696,0.11992256,0.97975709&0.7500605
0.03275295,0.93724696,0.11992256,0.97975709,0.38151449,0.96761134&0.77710146
0.11992256,0.97975709,0.38151449,0.96761134,0.39167836,0.90283401&0.00887753
0.38151449,0.96761134,0.39167836,0.90283401,0.47592782,0.85425101&0.000000027474764
0.39167836,0.90283401,0.47592782,0.85425101,0.03543367,0.87651822&0.000008898647
0.47592782,0.85425101,0.03543367,0.87651822,0.03195139,0.85425101&0.000000027511208
0.03543367,0.87651822,0.03195139,0.85425101,0.02903724,0.93319838&0.83951837
0.03195139,0.85425101,0.02903724,0.93319838,0.66724026,0.86234818&0.00000023496652
0.02903724,0.93319838,0.66724026,0.86234818,0.35411902,0.8582996 &0.00000007732194
0.66724026,0.86234818,0.35411902,0.8582996 ,0.39341966,0.9048583 &0.01393025
0.35411902,0.8582996 ,0.39341966,0.9048583 ,0.16675289,0.94129555&0.821611
0.39341966,0.9048583 ,0.16675289,0.94129555,0.90512295,0.98987854&0.7267668
0.16675289,0.94129555,0.90512295,0.98987854,0.03159351,0.94534413&0.83302754
0.90512295,0.98987854,0.03159351,0.94534413,0.11305153,0.93927126&0.8503867
0.03159351,0.94534413,0.11305153,0.93927126,0.87512027,0.92307692&0.63313055
0.11305153,0.93927126,0.87512027,0.92307692,0.03154524,0.94331984&0.8316825
0.87512027,0.92307692,0.03154524,0.94331984,0.4411902 ,0.8582996 &0.00000008147563
0.03154524,0.94331984,0.4411902 ,0.8582996 ,0.57771644,0.94736842&0.81687266
0.4411902 ,0.8582996 ,0.57771644,0.94736842,0.03154524,0.87651822&0.000009499477
0.57771644,0.94736842,0.03154524,0.87651822,0.08201763,0.93724696&0.843108
0.03154524,0.87651822,0.08201763,0.93724696,0.44391729,0.93522267&0.8415898
0.08201763,0.93724696,0.44391729,0.93522267,0.01892951,0.89271255&0.00063224
0.44391729,0.93522267,0.01892951,0.89271255,0.03158073,0.88461538&0.000074752505
0.01892951,0.89271255,0.03158073,0.88461538,0.50307882,0.93117409&0.8488534
0.03158073,0.88461538,0.50307882,0.93117409,0.03689137,0.93927126&0.8330726
0.50307882,0.93117409,0.03689137,0.93927126,0.45794073,0.88461538&0.00007701395
0.03689137,0.93927126,0.45794073,0.88461538,0.08953944,0.93319838&0.85135776
0.45794073,0.88461538,0.08953944,0.93319838,0.01985048,0.94129555&0.8284436
0.08953944,0.93319838,0.01985048,0.94129555,0.054384  ,0.86842105&0.0000011346857
0.01985048,0.94129555,0.054384  ,0.86842105,0.06812132,0.92307692&0.59951186
0.054384  ,0.86842105,0.06812132,0.92307692,0.41968581,0.98987854&0.72338045
0.06812132,0.92307692,0.41968581,0.98987854,0.03660132,0.94129555&0.83875066
0.41968581,0.98987854,0.03660132,0.94129555,0.48616426,0.91700405&0.260752
0.03660132,0.94129555,0.48616426,0.91700405,0.03255501,0.87449393&0.0000054296083
0.48616426,0.91700405,0.03255501,0.87449393,0.70758821,0.86639676&0.00000064385074
0.03255501,0.87449393,0.70758821,0.86639676,0.35090614,0.96558704&0.77527446
0.70758821,0.86639676,0.35090614,0.96558704,0.51230422,0.87854251&0.000016260068
0.35090614,0.96558704,0.51230422,0.87854251,0.04184224,0.9291498 &0.8315298
0.51230422,0.87854251,0.04184224,0.9291498 ,0.53733695,0.93927126&0.8319256
0.04184224,0.9291498 ,0.53733695,0.93927126,0.61877415,0.93724696&0.8452714
0.53733695,0.93927126,0.61877415,0.93724696,0.32199808,0.93319838&0.85529345
0.61877415,0.93724696,0.32199808,0.93319838,0.33153105,0.86639676&0.0000006658502
0.32199808,0.93319838,0.33153105,0.86639676,0.25038564,0.8562753 &0.000000045749218
0.33153105,0.86639676,0.25038564,0.8562753 ,0.16278608,0.87854251&0.000015183741
0.25038564,0.8562753 ,0.16278608,0.87854251,0.01894339,0.86842105&0.0000011042071
0.16278608,0.87854251,0.01894339,0.86842105,0.46013154,0.98785425&0.73127013
0.01894339,0.86842105,0.46013154,0.98785425,0.47698617,0.99392713&0.7120448
0.46013154,0.98785425,0.47698617,0.99392713,0.06689942,0.93117409&0.8519458
0.47698617,0.99392713,0.06689942,0.93117409,0.55012066,0.8562753 &0.00000004719245
0.06689942,0.93117409,0.55012066,0.8562753 ,0.50184066,0.9291498 &0.82086074
0.55012066,0.8562753 ,0.50184066,0.9291498 ,0.33769814,0.88663968&0.0001312
0.50184066,0.9291498 ,0.33769814,0.88663968,0.24196464,0.88663968&0.00012629
0.33769814,0.88663968,0.24196464,0.88663968,0.03256195,0.93117409&0.848107
0.24196464,0.88663968,0.03256195,0.93117409,0.07463904,0.93927126&0.8333975
0.03256195,0.93117409,0.07463904,0.93927126,0.70002681,0.92712551&0.82756686
0.07463904,0.93927126,0.70002681,0.92712551,0.14529802,0.951417  &0.8120642
0.70002681,0.92712551,0.14529802,0.951417  ,0.03104052,0.93522267&0.8503105
0.14529802,0.951417  ,0.03104052,0.93522267,0.35386193,0.95951417&0.79538685
0.03104052,0.93522267,0.35386193,0.95951417,0.08307503,0.87246964&0.0000032940413
0.35386193,0.95951417,0.08307503,0.87246964,0.08197726,0.93319838&0.8488405
0.08307503,0.87246964,0.08197726,0.93319838,0.6193672 ,0.93522267&0.84064156
0.08197726,0.93319838,0.6193672 ,0.93522267,0.50244002,0.86639676&0.0000006671183
0.6193672 ,0.93522267,0.50244002,0.86639676,0.0416801 ,0.93927126&0.8358025
0.50244002,0.86639676,0.0416801 ,0.93927126,0.12136891,0.93724696&0.8355506
0.0416801 ,0.93927126,0.12136891,0.93724696,0.24821691,0.91295547&0.1099444
0.12136891,0.93724696,0.24821691,0.91295547,0.22841122,0.8562753 &0.000000047073694
0.24821691,0.91295547,0.22841122,0.8562753 ,0.69054431,0.9534413 &0.8004427
0.22841122,0.8562753 ,0.69054431,0.9534413 ,0.50461665,0.8562753 &0.00000004890121
0.69054431,0.9534413 ,0.50461665,0.8562753 ,0.04335626,0.93724696&0.842435
0.50461665,0.8562753 ,0.04335626,0.93724696,0.0315607 ,0.87651822&0.00000944243
0.04335626,0.93724696,0.0315607 ,0.87651822,0.223446  ,0.96153846&0.78470784
0.0315607 ,0.87651822,0.223446  ,0.96153846,0.34141575,0.89676113&0.00186077
0.223446  ,0.96153846,0.34141575,0.89676113,0.30309301,0.93117409&0.85387766
0.34141575,0.89676113,0.30309301,0.93117409,0.3691109 ,0.86842105&0.000001133989
0.30309301,0.93117409,0.3691109 ,0.86842105,0.55468368,0.8562753 &0.000000045821874
0.3691109 ,0.86842105,0.55468368,0.8562753 ,0.0471297 ,0.94129555&0.822034
0.55468368,0.8562753 ,0.0471297 ,0.94129555,0.13625526,0.87044534&0.0000019460003
0.0471297 ,0.94129555,0.13625526,0.87044534,0.03154651,0.93927126&0.83709335
0.13625526,0.87044534,0.03154651,0.93927126,0.72167474,0.8562753 &0.000000048361187
0.03154651,0.93927126,0.72167474,0.8562753 ,0.03379852,0.94331984&0.8260208
0.72167474,0.8562753 ,0.03379852,0.94331984,0.38165329,0.87854251&0.000016060354
0.03379852,0.94331984,0.38165329,0.87854251,0.1674942 ,0.8562753 &0.00000004602561
0.38165329,0.87854251,0.1674942 ,0.8562753 ,0.04237063,0.92510121&0.6982724
0.1674942 ,0.8562753 ,0.04237063,0.92510121,0.60826801,0.85425101&0.00000002835242
0.04237063,0.92510121,0.60826801,0.85425101,0.20402675,0.88461538&0.00007308905
0.60826801,0.85425101,0.20402675,0.88461538,0.58067223,0.87854251&0.000015485306
0.20402675,0.88461538,0.58067223,0.87854251,0.15403811,0.92510121&0.71359134
0.58067223,0.87854251,0.15403811,0.92510121,0.03155944,0.86639676&0.00000066861827
0.15403811,0.92510121,0.03155944,0.86639676,0.06594644,0.93724696&0.8388593
0.03155944,0.86639676,0.06594644,0.93724696,0.49230296,0.91700405&0.26401606
0.06594644,0.93724696,0.49230296,0.91700405,0.49828709,0.92712551&0.81940174
0.49230296,0.91700405,0.49828709,0.92712551,0.37894986,0.86437247&0.00000039272402
0.49828709,0.92712551,0.37894986,0.86437247,0.48779672,0.93117409&0.8467858
0.37894986,0.86437247,0.48779672,0.93117409,0.2665652 ,0.93319838&0.84377384
0.48779672,0.93117409,0.2665652 ,0.93319838,0.23812243,0.94129555&0.8359538
0.2665652 ,0.93319838,0.23812243,0.94129555,0.61856122,0.92712551&0.82769597
0.23812243,0.94129555,0.61856122,0.92712551,0.12681188,0.94534413&0.8275299
0.61856122,0.92712551,0.12681188,0.94534413,0.51161496,0.86437247&0.00000039660185
0.12681188,0.94534413,0.51161496,0.86437247,0.04688885,0.93927126&0.8372363
0.51161496,0.86437247,0.04688885,0.93927126,0.45199918,0.87449393&0.0000055728515
0.04688885,0.93927126,0.45199918,0.87449393,0.09541726,0.94129555&0.832396
0.45199918,0.87449393,0.09541726,0.94129555,0.37276699,0.97975709&0.7423229
0.09541726,0.94129555,0.37276699,0.97975709,0.5705746 ,0.89473684&0.00110038
